Origin_DH,Origin_Code,Dest_DH,Dest_Code,Distance_km,Time_mins
BLR-HSR-3,BLR080S,BLR-Garudachar Palya,FB_CODE,19.574892750000004,29.149645833333334
BLR-HSR-3,BLR080S,BLR-Kadugodi,BLR162S,21.79617195,30.045333333333332
BLR-HSR-3,BLR080S,BLR-Singapura,BLR128S,29.57745315,39.728
BLR-HSR-3,BLR080S,BLR-Sattava East,BLR137S,26.488828799999997,36.608000000000004
BLR-HSR-3,BLR080S,BLR-Narayanapura Network,BLR122S,22.546641599999997,32.926500000000004
BLR-HSR-3,BLR080S,BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,25.08398655,36.125166666666665
BLR-HSR-3,BLR080S,BLR-HBR Layout,BLR022S,19.226555250000004,28.994
BLR-HSR-3,BLR080S,BLR-Hennur New,BLR229S,20.35822005,29.62677083333333
BLR-HSR-3,BLR080S,BLR-Margosa road,BLR139S,17.463353249999997,24.328229166666667
BLR-HSR-3,BLR080S,BLR-TC Palaya,BLR220S,19.99797975,28.820520833333333
BLR-HSR-3,BLR080S,BLR-Yelahanka new town New,BLR298S,31.15844445,43.26208333333334
BLR-HSR-3,BLR080S,BLR-RAMAMURTHY NAGAR NEW,BLR075S,21.022940400000003,30.472770833333335
BLR-HSR-3,BLR080S,BLR-Goraguntepalya,BLR199S,22.453705050000003,31.917624999999997
BLR-HSR-3,BLR080S,BLR-Budigere Cross,BLR027S,28.795070850000002,38.37058333333333
BLR-HSR-3,BLR080S,BLR-Marathahalli-3,BLR103S,14.703014549999999,21.678583333333332
BLR-HSR-3,BLR080S,BLR-Mico layout network-2,BLR102S,2.7001947,5.429833333333334
BLR-HSR-3,BLR080S,BLR-BROOKEFIELD,BLR086S,18.51017175,26.358729166666667
BLR-HSR-3,BLR080S,BLR-SHIVAJI NAGAR Network,BLR107S,15.09918585,23.91391666666667
BLR-HSR-3,BLR080S,BLR-BTM-2,BLR043S,5.6163807,9.8159375
BLR-HSR-3,BLR080S,BLR-Siddapura,BLR224S,16.02518295,22.985833333333332
BLR-HSR-3,BLR080S,BLR-GUNJUR,BLR087S,15.996865500000002,23.996895833333333
BLR-HSR-3,BLR080S,BLR-Varthur,BLR313S,16.423204350000002,26.599229166666664
BLR-HSR-3,BLR080S,BLR-Kalyan Nagar Network,BLR059S,16.4133165,24.704854166666664
BLR-HSR-3,BLR080S,BLR-Chickpet New,BLR175S,10.494594600000003,16.0085
BLR-HSR-3,BLR080S,BLR-Vidyaranyapura,BLR130S,26.332127850000003,36.540958333333336
BLR-HSR-3,BLR080S,BLR-JC Nagar,BLR127S,20.0768883,29.403354166666666
BLR-HSR-3,BLR080S,BLR-Bannerghatta Network 2,BLR061S,7.903115850000001,13.724625
BLR-HSR-3,BLR080S,BLR-Tippenahalli,BLR311S,29.123501400000002,40.718354166666664
BLR-HSR-3,BLR080S,BLR-Kogilu Road,BLR154S,27.774905550000003,39.48020833333334
BLR-HSR-3,BLR080S,BLR-Narayanapura,BLR026S,22.8809574,32.8645
BLR-HSR-3,BLR080S,BLR-Nikoo Home New,BLR119S,26.518427250000002,37.74402083333334
BLR-HSR-3,BLR080S,BLR-Nagavara,BLR200S,19.666385549999998,30.297979166666668
BLR-HSR-3,BLR080S,BLR-HSR-3,BLR080S,0.0,0.0
BLR-HSR-3,BLR080S,BLR-Challakere,BLR123S,18.63998535,28.31822916666667
BLR-HSR-3,BLR080S,BLR - Bhadrappa Layout,BLR042S,23.3237571,33.225625
BLR-HSR-3,BLR080S,BLR-Abbigere,BLR151S,28.8727278,39.956625
BLR-HSR-3,BLR080S,BLR-Aswath Nagar,BLR304S,11.13506205,16.5645625
BLR-HSR-3,BLR080S,BLR-Yallapa Garden,BLR125S,16.74589035,25.275937499999998
BLR-HSR-3,BLR080S,BLR-Dooravani Nagar,BLR227S,16.752995700000003,25.2339375
BLR-HSR-3,BLR080S,BLR-Doddanekundi,FB_CODE,14.031326400000001,20.889833333333332
BLR-HSR-3,BLR080S,BLR-Nehru Nagar,BLR155S,28.50099,41.73852083333333
BLR-HSR-3,BLR080S,BLR-Hegganahalli,BLR264S,24.506984250000002,36.657291666666666
BLR-HSR-3,BLR080S,BLR-VIJAY NAGAR,BLR031S,16.11073065,24.004875000000002
BLR-HSR-3,BLR080S,BLR-INDIRANAGAR NEW,BLR044S,9.787531950000002,14.976166666666666
BLR-HSR-3,BLR080S,BLR-HSR Layout New,BLR094S,1.51830315,2.8918958333333333
BLR-HSR-3,BLR080S,BLR-Banashankari New,BLR041S,13.71639255,19.506125
BLR-HSR-3,BLR080S,BLR-Richmond Town Network,BLR296S,7.94798235,13.3460625
BLR-HSR-3,BLR080S,BLR-BTM LAYOUT NEW,BLR036S,5.78466525,9.059833333333334
BLR-HSR-3,BLR080S,BLR-Ramamurthy Nagar Network,BLR071S,18.49415715,28.04625
BLR-HSR-3,BLR080S,BLR-Jayanagar 9th block,BLR307S,6.954686550000001,11.564833333333333
BLR-HSR-3,BLR080S,BLR-Malleshwaram new,BLR045S,16.3102527,24.300520833333334
BLR-HSR-3,BLR080S,BLR-Marathahalli 2,BLR023S,14.083805400000001,20.9499375
BLR-HSR-3,BLR080S,BLR-BASAVANAPURA NETWORK 2,BLR104S,21.94287795,30.838625
BLR-HSR-3,BLR080S,BLR-Devanahalli,BLR149S,52.513036799999995,65.77545833333333
BLR-HSR-3,BLR080S,BLR-RWF Yelahanka,BLR187S,31.200679650000005,42.71483333333333
BLR-HSR-3,BLR080S,BLR-Seegehalli,BLR238S,23.474981250000003,32.830666666666666
BLR-HSR-3,BLR080S,BLR-Bagalur,BLR105S,30.442318200000003,42.61202083333333
BLR-HSR-3,BLR080S,BLR-Magadi Road,BLR109S,24.675629999999998,35.11025
BLR-HSR-3,BLR080S,BLR-JP Nagar Network,BLR013S,9.45359205,13.4415
BLR-HSR-3,BLR080S,BLR-Jakkur Network,BLR058S,23.038359749999998,34.40241666666667
BLR-HSR-3,BLR080S,BLR-Kothnur New,BLR257S,12.001651200000001,16.87075
BLR-HSR-3,BLR080S,BLR-RICHMOND TOWN,BLR077S,9.9035475,16.456604166666665
BLR-HSR-3,BLR080S,BLR-Whitefield New,BLR262S,19.92838155,27.9395625
BLR-HSR-3,BLR080S,BLR-JP Nagar Network-2,BLR108S,10.0934904,15.3530625
BLR-HSR-3,BLR080S,BLR-Banjara Layout,BLR150S,20.394423,30.577437500000002
BLR-HSR-3,BLR080S,BLR-Yelahanka Network,BLR120S,35.22540945,47.2221875
BLR-HSR-3,BLR080S,BLR-HEBBAL NEW,BLR033S,18.658302600000003,29.414125000000002
BLR-HSR-3,BLR080S,BLR-Kannika Nagar,BLR116S,17.4056547,24.329
BLR-HSR-3,BLR080S,BLR-CV RAMAN NAGAR NEW,BLR091S,16.43822355,23.865083333333335
BLR-HSR-3,BLR080S,BLR-Sanjaynagar,BLR190S,21.01827945,30.630916666666668
BLR-HSR-3,BLR080S,BLR-GUNJUR Network,BLR017S,13.825884450000002,21.407124999999997
BLR-HSR-3,BLR080S,BLR-Kannamangala,BLR014S,25.320422399999998,34.60672916666667
BLR-HSR-3,BLR080S,BLR-Shivaji nagar New,BLR275S,12.915735000000002,20.8048125
BLR-HSR-3,BLR080S,BLR-Belathur,BLR189S,25.331124000000003,34.979416666666665
BLR-HSR-3,BLR080S,BLR-Kasturinagar,BLR177S,15.75358155,23.5281875
BLR-HSR-3,BLR080S,BLR-Mathikere,BLR140S,20.7335541,28.78633333333333
BLR-HSR-3,BLR080S,BLR-JP Nagar New,BLR265S,10.03286235,15.4079375
BLR-HSR-3,BLR080S,BLR-Dasarahalli,BLR131S,21.928848900000002,33.336354166666666
BLR-HSR-3,BLR080S,BLR-Nagdevanahalli,FB_CODE,20.08550985,30.48497916666667
BLR-HSR-3,BLR080S,BLR-BANNERGHATTA,BLR056S,8.006104050000001,13.912708333333333
BLR-HSR-3,BLR080S,BLR-Cholayanakanalli,BLR212S,19.150320000000004,30.330979166666665
BLR-Challakere,BLR123S,BLR-DRY-MH-SUMADHURA,MH_CODE,33.80218485,39.664854166666665
BLR-Challakere,BLR123S,BLR-Jakkur New,BLR230S,7.81634175,12.4610625
BLR-Challakere,BLR123S,BLR-Brookfield Network-2,BLR129S,11.875588200000003,16.30108333333333
BLR-Challakere,BLR123S,BLR-Electronic City New,BLR099S,29.13392895,40.35308333333333
BLR-Challakere,BLR123S,BLR-Murugeshpalya,BLR315S,11.422215,15.411541666666666
BLR-Challakere,BLR123S,BLR-Marathahalli New,BLR055S,17.36650545,23.745229166666668
BLR-Challakere,BLR123S,BLR-Doddathoguru,BLR306S,16.14486405,22.071833333333334
BLR-Challakere,BLR123S,BLR-KALYAN NAGAR NEW,BLR034S,2.4357091499999997,3.4787291666666667
BLR-Challakere,BLR123S,BLR-Garudachar Palya,FB_CODE,11.80484025,17.40445833333333
BLR-Challakere,BLR123S,BLR-Kadugodi,BLR162S,15.085948499999999,20.365416666666665
BLR-Challakere,BLR123S,BLR-Singapura,BLR128S,18.294230850000005,26.192687499999998
BLR-Challakere,BLR123S,BLR-Sattava East,BLR137S,15.2585769,20.360770833333333
BLR-Challakere,BLR123S,BLR-Narayanapura Network,BLR122S,6.45970395,9.269458333333333
BLR-Challakere,BLR123S,BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,9.848356350000001,15.414729166666667
BLR-Challakere,BLR123S,BLR-HBR Layout,BLR022S,3.3785472000000003,5.8616875
BLR-Challakere,BLR123S,BLR-Hennur New,BLR229S,1.97341935,4.880354166666667
BLR-Challakere,BLR123S,BLR-Margosa road,BLR139S,12.7184568,17.479625000000002
BLR-Challakere,BLR123S,BLR-TC Palaya,BLR220S,6.291043500000001,8.938083333333333
BLR-Challakere,BLR123S,BLR-Yelahanka new town New,BLR298S,17.962077000000004,26.622541666666667
BLR-Challakere,BLR123S,BLR-RAMAMURTHY NAGAR NEW,BLR075S,6.8213103,9.547625
BLR-Challakere,BLR123S,BLR-Goraguntepalya,BLR199S,16.986856950000004,23.914916666666667
BLR-Challakere,BLR123S,BLR-Budigere Cross,BLR027S,17.5648179,22.12335416666667
BLR-Challakere,BLR123S,BLR-Marathahalli-3,BLR103S,16.629623849999998,22.864333333333335
BLR-Challakere,BLR123S,BLR-Mico layout network-2,BLR102S,18.78819705,26.29685416666667
BLR-Challakere,BLR123S,BLR-BROOKEFIELD,BLR086S,11.933800199999999,16.911166666666666
BLR-Challakere,BLR123S,BLR-SHIVAJI NAGAR Network,BLR107S,7.95302235,11.005104166666666
BLR-Challakere,BLR123S,BLR-BTM-2,BLR043S,18.896597999999997,26.545979166666665
BLR-Challakere,BLR123S,BLR-Siddapura,BLR224S,17.95179225,24.171583333333334
BLR-Challakere,BLR123S,BLR-GUNJUR,BLR087S,22.502521650000002,29.501833333333334
BLR-Challakere,BLR123S,BLR-Varthur,BLR313S,20.9978811,28.842145833333333
BLR-Challakere,BLR123S,BLR-Kalyan Nagar Network,BLR059S,3.2684893500000007,4.4167708333333335
BLR-Challakere,BLR123S,BLR-Chickpet New,BLR175S,13.85678805,19.563729166666665
BLR-Challakere,BLR123S,BLR-Vidyaranyapura,BLR130S,13.573413,21.454375
BLR-Challakere,BLR123S,BLR-JC Nagar,BLR127S,17.150418600000002,23.386208333333332
BLR-Challakere,BLR123S,BLR-Bannerghatta Network 2,BLR061S,23.84464635,35.1199375
BLR-Challakere,BLR123S,BLR-Tippenahalli,BLR311S,22.215706800000003,32.41914583333333
BLR-Challakere,BLR123S,BLR-Kogilu Road,BLR154S,11.68796895,15.823166666666665
BLR-Challakere,BLR123S,BLR-Narayanapura,BLR026S,5.419417500000001,8.55275
BLR-Challakere,BLR123S,BLR-Nikoo Home New,BLR119S,9.0568863,13.432270833333334
BLR-Challakere,BLR123S,BLR-Nagavara,BLR200S,4.446809849999999,7.567458333333334
BLR-Challakere,BLR123S,BLR-HSR-3,BLR080S,18.83441385,26.942979166666667
BLR-Challakere,BLR123S,BLR-Challakere,BLR123S,0.0,0.0
BLR-Challakere,BLR123S,BLR - Bhadrappa Layout,BLR042S,8.98208955,14.227395833333334
BLR-Challakere,BLR123S,BLR-Abbigere,BLR151S,17.589504450000003,26.4213125
BLR-Challakere,BLR123S,BLR-Aswath Nagar,BLR304S,14.9700348,20.985229166666667
BLR-Challakere,BLR123S,BLR-Yallapa Garden,BLR125S,16.2737169,22.104041666666667
BLR-Challakere,BLR123S,BLR-Dooravani Nagar,BLR227S,3.82495785,5.604979166666667
BLR-Challakere,BLR123S,BLR-Doddanekundi,FB_CODE,11.34331275,18.063979166666666
BLR-Challakere,BLR123S,BLR-Nehru Nagar,BLR155S,12.414052349999999,18.081479166666668
BLR-Challakere,BLR123S,BLR-Hegganahalli,BLR264S,22.04143725,31.10879166666667
BLR-Challakere,BLR123S,BLR-VIJAY NAGAR,BLR031S,18.46179615,24.77402083333333
BLR-Challakere,BLR123S,BLR-INDIRANAGAR NEW,BLR044S,9.131259900000002,13.670083333333334
BLR-Challakere,BLR123S,BLR-HSR Layout New,BLR094S,18.48373695,25.984020833333332
BLR-Challakere,BLR123S,BLR-Banashankari New,BLR041S,19.29638025,26.64458333333333
BLR-Challakere,BLR123S,BLR-Richmond Town Network,BLR296S,12.2328171,19.695562499999998
BLR-Challakere,BLR123S,BLR-BTM LAYOUT NEW,BLR036S,17.2603116,23.054145833333337
BLR-Challakere,BLR123S,BLR-Ramamurthy Nagar Network,BLR071S,2.3382922500000003,3.694208333333333
BLR-Challakere,BLR123S,BLR-Jayanagar 9th block,BLR307S,17.967951749999997,25.3080625
BLR-Challakere,BLR123S,BLR-Malleshwaram new,BLR045S,14.99186955,20.52583333333333
BLR-Challakere,BLR123S,BLR-Marathahalli 2,BLR023S,12.4596444,20.219104166666668
BLR-Challakere,BLR123S,BLR-BASAVANAPURA NETWORK 2,BLR104S,9.7269186,13.413645833333334
BLR-Challakere,BLR123S,BLR-Devanahalli,BLR149S,36.6228744,44.325937499999995
BLR-Challakere,BLR123S,BLR-RWF Yelahanka,BLR187S,15.201515700000002,22.489083333333333
BLR-Challakere,BLR123S,BLR-Seegehalli,BLR238S,12.244728300000002,16.5834375
BLR-Challakere,BLR123S,BLR-Bagalur,BLR105S,14.355381600000001,18.954979166666664
BLR-Challakere,BLR123S,BLR-Magadi Road,BLR109S,24.120963300000003,32.75683333333333
BLR-Challakere,BLR123S,BLR-JP Nagar Network,BLR013S,20.289927000000002,26.485770833333333
BLR-Challakere,BLR123S,BLR-Jakkur Network,BLR058S,6.9514221,10.745375
BLR-Challakere,BLR123S,BLR-Kothnur New,BLR257S,24.57242235,33.6443125
BLR-Challakere,BLR123S,BLR-RICHMOND TOWN,BLR077S,11.4130002,16.33245833333333
BLR-Challakere,BLR123S,BLR-Whitefield New,BLR262S,17.6197455,23.803145833333335
BLR-Challakere,BLR123S,BLR-JP Nagar Network-2,BLR108S,22.85412045,31.768145833333335
BLR-Challakere,BLR123S,BLR-Banjara Layout,BLR150S,4.23855705,6.225395833333334
BLR-Challakere,BLR123S,BLR-Yelahanka Network,BLR120S,19.2262455,26.9964375
BLR-Challakere,BLR123S,BLR-HEBBAL NEW,BLR033S,4.41723975,8.01575
BLR-Challakere,BLR123S,BLR-Kannika Nagar,BLR116S,35.62258665,47.415000000000006
BLR-Challakere,BLR123S,BLR-CV RAMAN NAGAR NEW,BLR091S,9.5191341,14.8994375
BLR-Challakere,BLR123S,BLR-Sanjaynagar,BLR190S,10.725135750000002,17.736666666666668
BLR-Challakere,BLR123S,BLR-GUNJUR Network,BLR017S,20.102353949999998,27.529416666666666
BLR-Challakere,BLR123S,BLR-Kannamangala,BLR014S,17.764054350000002,24.428604166666666
BLR-Challakere,BLR123S,BLR-Shivaji nagar New,BLR275S,7.0863597,9.303916666666666
BLR-Challakere,BLR123S,BLR-Belathur,BLR189S,15.00671865,21.29685416666667
BLR-Challakere,BLR123S,BLR-Kasturinagar,BLR177S,4.991955150000001,6.868833333333333
BLR-Challakere,BLR123S,BLR-Mathikere,BLR140S,14.49719775,19.92235416666667
BLR-Challakere,BLR123S,BLR-JP Nagar New,BLR265S,21.49426755,30.459208333333333
BLR-Challakere,BLR123S,BLR-Dasarahalli,BLR131S,6.1926858000000005,9.883854166666667
BLR-Challakere,BLR123S,BLR-Nagdevanahalli,FB_CODE,24.35466705,35.2233125
BLR-Challakere,BLR123S,BLR-BANNERGHATTA,BLR056S,23.7176478,32.62175
BLR-Challakere,BLR123S,BLR-Cholayanakanalli,BLR212S,7.292053650000001,12.0571875
BLR - Bhadrappa Layout,BLR042S,BLR-DRY-MH-SUMADHURA,MH_CODE,42.72836085,53.41860416666667
BLR - Bhadrappa Layout,BLR042S,BLR-Jakkur New,BLR230S,6.981873150000001,10.7625625
BLR - Bhadrappa Layout,BLR042S,BLR-Brookfield Network-2,BLR129S,20.8017642,30.054833333333335
BLR - Bhadrappa Layout,BLR042S,BLR-Electronic City New,BLR099S,32.089130850000004,45.7414375
BLR - Bhadrappa Layout,BLR042S,BLR-Murugeshpalya,BLR315S,19.28857245,26.54520833333333
BLR - Bhadrappa Layout,BLR042S,BLR-Marathahalli New,BLR055S,25.232863950000002,34.87889583333333
BLR - Bhadrappa Layout,BLR042S,BLR-Doddathoguru,BLR306S,25.071039,35.825583333333334
BLR - Bhadrappa Layout,BLR042S,BLR-KALYAN NAGAR NEW,BLR034S,11.36188515,17.232479166666668
BLR - Bhadrappa Layout,BLR042S,BLR-Garudachar Palya,FB_CODE,20.731016250000003,31.158208333333334
BLR - Bhadrappa Layout,BLR042S,BLR-Kadugodi,BLR162S,24.01212345,34.119166666666665
BLR - Bhadrappa Layout,BLR042S,BLR-Singapura,BLR128S,9.3047115,12.025729166666668
BLR - Bhadrappa Layout,BLR042S,BLR-Sattava East,BLR137S,24.18475185,34.11452083333333
BLR - Bhadrappa Layout,BLR042S,BLR-Narayanapura Network,BLR122S,9.03574875,13.018416666666665
BLR - Bhadrappa Layout,BLR042S,BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,2.39543745,3.660625
BLR - Bhadrappa Layout,BLR042S,BLR-HBR Layout,BLR022S,6.6621292500000004,10.1829375
BLR - Bhadrappa Layout,BLR042S,BLR-Hennur New,BLR229S,8.88098295,13.691229166666668
BLR - Bhadrappa Layout,BLR042S,BLR-Margosa road,BLR139S,7.25881695,11.4468125
BLR - Bhadrappa Layout,BLR042S,BLR-TC Palaya,BLR220S,15.2172195,22.691833333333335
BLR - Bhadrappa Layout,BLR042S,BLR-Yelahanka new town New,BLR298S,10.8857028,15.559812500000001
BLR - Bhadrappa Layout,BLR042S,BLR-RAMAMURTHY NAGAR NEW,BLR075S,14.15821575,21.8295625
BLR - Bhadrappa Layout,BLR042S,BLR-Goraguntepalya,BLR199S,6.825953400000001,11.5599375
BLR - Bhadrappa Layout,BLR042S,BLR-Budigere Cross,BLR027S,23.21814075,33.307833333333335
BLR - Bhadrappa Layout,BLR042S,BLR-Marathahalli-3,BLR103S,24.495982350000006,33.998
BLR - Bhadrappa Layout,BLR042S,BLR-Mico layout network-2,BLR102S,21.743398950000003,31.685208333333335
BLR - Bhadrappa Layout,BLR042S,BLR-BROOKEFIELD,BLR086S,20.85997515,30.66491666666667
BLR - Bhadrappa Layout,BLR042S,BLR-SHIVAJI NAGAR Network,BLR107S,7.339047450000001,11.444208333333334
BLR - Bhadrappa Layout,BLR042S,BLR-BTM-2,BLR043S,19.289610900000003,27.15295833333333
BLR - Bhadrappa Layout,BLR042S,BLR-Siddapura,BLR224S,25.81815075,35.30525
BLR - Bhadrappa Layout,BLR042S,BLR-GUNJUR,BLR087S,31.4027616,42.096041666666665
BLR - Bhadrappa Layout,BLR042S,BLR-Varthur,BLR313S,29.89812105,41.43635416666666
BLR - Bhadrappa Layout,BLR042S,BLR-Kalyan Nagar Network,BLR059S,10.026105600000001,14.621583333333332
BLR - Bhadrappa Layout,BLR042S,BLR-Chickpet New,BLR175S,13.348971300000002,19.366958333333333
BLR - Bhadrappa Layout,BLR042S,BLR-Vidyaranyapura,BLR130S,4.591323450000001,7.226979166666667
BLR - Bhadrappa Layout,BLR042S,BLR-JC Nagar,BLR127S,10.260580050000002,15.018520833333334
BLR - Bhadrappa Layout,BLR042S,BLR-Bannerghatta Network 2,BLR061S,26.899122600000002,37.24347916666667
BLR - Bhadrappa Layout,BLR042S,BLR-Tippenahalli,BLR311S,13.226188500000001,18.252187499999998
BLR - Bhadrappa Layout,BLR042S,BLR-Kogilu Road,BLR154S,12.8648604,16.24625
BLR - Bhadrappa Layout,BLR042S,BLR-Narayanapura,BLR026S,11.355883350000001,16.150041666666667
BLR - Bhadrappa Layout,BLR042S,BLR-Nikoo Home New,BLR119S,12.67523985,18.279291666666666
BLR - Bhadrappa Layout,BLR042S,BLR-Nagavara,BLR200S,5.70136665,9.176125
BLR - Bhadrappa Layout,BLR042S,BLR-HSR-3,BLR080S,22.6578555,32.78925
BLR - Bhadrappa Layout,BLR042S,BLR-Challakere,BLR123S,9.34568565,14.412958333333334
BLR - Bhadrappa Layout,BLR042S,BLR - Bhadrappa Layout,BLR042S,0.0,0.0
BLR - Bhadrappa Layout,BLR042S,BLR-Abbigere,BLR151S,8.59998615,12.254354166666667
BLR - Bhadrappa Layout,BLR042S,BLR-Aswath Nagar,BLR304S,22.8363933,32.11889583333333
BLR - Bhadrappa Layout,BLR042S,BLR-Yallapa Garden,BLR125S,11.227556550000001,15.616979166666667
BLR - Bhadrappa Layout,BLR042S,BLR-Dooravani Nagar,BLR227S,12.7511328,19.358729166666667
BLR - Bhadrappa Layout,BLR042S,BLR-Doddanekundi,FB_CODE,20.26948875,31.817729166666666
BLR - Bhadrappa Layout,BLR042S,BLR-Nehru Nagar,BLR155S,10.9186014,13.811125
BLR - Bhadrappa Layout,BLR042S,BLR-Hegganahalli,BLR264S,11.4001125,18.196291666666667
BLR - Bhadrappa Layout,BLR042S,BLR-VIJAY NAGAR,BLR031S,13.40653125,17.957104166666667
BLR - Bhadrappa Layout,BLR042S,BLR-INDIRANAGAR NEW,BLR044S,16.61398935,24.302437499999996
BLR - Bhadrappa Layout,BLR042S,BLR-HSR Layout New,BLR094S,21.8584737,32.2888125
BLR - Bhadrappa Layout,BLR042S,BLR-Banashankari New,BLR041S,19.0296414,26.151416666666666
BLR - Bhadrappa Layout,BLR042S,BLR-Richmond Town Network,BLR296S,13.939601549999999,21.32995833333333
BLR - Bhadrappa Layout,BLR042S,BLR-BTM LAYOUT NEW,BLR036S,17.93135715,25.525083333333335
BLR - Bhadrappa Layout,BLR042S,BLR-Ramamurthy Nagar Network,BLR071S,11.2644672,17.447958333333332
BLR - Bhadrappa Layout,BLR042S,BLR-Jayanagar 9th block,BLR307S,17.46013605,25.111291666666666
BLR - Bhadrappa Layout,BLR042S,BLR-Malleshwaram new,BLR045S,10.013716650000001,14.446979166666667
BLR - Bhadrappa Layout,BLR042S,BLR-Marathahalli 2,BLR023S,21.38581935,33.972854166666664
BLR - Bhadrappa Layout,BLR042S,BLR-BASAVANAPURA NETWORK 2,BLR104S,17.063825100000003,25.69558333333333
BLR - Bhadrappa Layout,BLR042S,BLR-Devanahalli,BLR149S,32.63412285,37.329125
BLR - Bhadrappa Layout,BLR042S,BLR-RWF Yelahanka,BLR187S,11.3217657,14.2685
BLR - Bhadrappa Layout,BLR042S,BLR-Seegehalli,BLR238S,20.0841585,30.2925625
BLR - Bhadrappa Layout,BLR042S,BLR-Bagalur,BLR105S,13.363674450000001,16.854229166666666
BLR - Bhadrappa Layout,BLR042S,BLR-Magadi Road,BLR109S,16.17071715,23.9943125
BLR - Bhadrappa Layout,BLR042S,BLR-JP Nagar Network,BLR013S,19.7821113,26.288999999999998
BLR - Bhadrappa Layout,BLR042S,BLR-Jakkur Network,BLR058S,7.74217815,12.338854166666666
BLR - Bhadrappa Layout,BLR042S,BLR-Kothnur New,BLR257S,24.064606649999998,33.447541666666666
BLR - Bhadrappa Layout,BLR042S,BLR-RICHMOND TOWN,BLR077S,13.13714745,20.882020833333335
BLR - Bhadrappa Layout,BLR042S,BLR-Whitefield New,BLR262S,26.545920450000004,37.556895833333336
BLR - Bhadrappa Layout,BLR042S,BLR-JP Nagar Network-2,BLR108S,22.346304749999998,31.571375000000003
BLR - Bhadrappa Layout,BLR042S,BLR-Banjara Layout,BLR150S,11.576631149999999,18.052770833333334
BLR - Bhadrappa Layout,BLR042S,BLR-Yelahanka Network,BLR120S,15.346495500000001,18.775854166666665
BLR - Bhadrappa Layout,BLR042S,BLR-HEBBAL NEW,BLR033S,6.211312800000001,10.011604166666668
BLR - Bhadrappa Layout,BLR042S,BLR-Kannika Nagar,BLR116S,38.577788549999994,52.803354166666665
BLR - Bhadrappa Layout,BLR042S,BLR-CV RAMAN NAGAR NEW,BLR091S,19.374590550000004,27.316604166666668
BLR - Bhadrappa Layout,BLR042S,BLR-Sanjaynagar,BLR190S,3.0210579,5.855729166666666
BLR - Bhadrappa Layout,BLR042S,BLR-GUNJUR Network,BLR017S,27.968712449999998,38.66308333333333
BLR - Bhadrappa Layout,BLR042S,BLR-Kannamangala,BLR014S,26.690230350000004,38.18235416666666
BLR - Bhadrappa Layout,BLR042S,BLR-Shivaji nagar New,BLR275S,9.4850637,14.205020833333332
BLR - Bhadrappa Layout,BLR042S,BLR-Belathur,BLR189S,23.9328936,35.050604166666666
BLR - Bhadrappa Layout,BLR042S,BLR-Kasturinagar,BLR177S,13.9181301,20.62258333333333
BLR - Bhadrappa Layout,BLR042S,BLR-Mathikere,BLR140S,4.68430935,6.868125000000001
BLR - Bhadrappa Layout,BLR042S,BLR-JP Nagar New,BLR265S,20.98645185,30.262437499999997
BLR - Bhadrappa Layout,BLR042S,BLR-Dasarahalli,BLR131S,5.192233200000001,7.921145833333333
BLR - Bhadrappa Layout,BLR042S,BLR-Nagdevanahalli,FB_CODE,19.52212815,31.057187499999998
BLR - Bhadrappa Layout,BLR042S,BLR-BANNERGHATTA,BLR056S,23.7032964,32.605895833333335
BLR - Bhadrappa Layout,BLR042S,BLR-Cholayanakanalli,BLR212S,5.02512675,8.929833333333333
BLR-Abbigere,BLR151S,BLR-DRY-MH-SUMADHURA,MH_CODE,50.7558681,64.66047916666666
BLR-Abbigere,BLR151S,BLR-Jakkur New,BLR230S,15.0093804,22.004437499999998
BLR-Abbigere,BLR151S,BLR-Brookfield Network-2,BLR129S,28.82927145,41.29670833333333
BLR-Abbigere,BLR151S,BLR-Electronic City New,BLR099S,38.55639375,53.28939583333334
BLR-Abbigere,BLR151S,BLR-Murugeshpalya,BLR315S,25.9250943,35.6616875
BLR-Abbigere,BLR151S,BLR-Marathahalli New,BLR055S,31.8693858,43.995375
BLR-Abbigere,BLR151S,BLR-Doddathoguru,BLR306S,34.442661750000006,46.45472916666667
BLR-Abbigere,BLR151S,BLR-KALYAN NAGAR NEW,BLR034S,19.3893924,28.474354166666668
BLR-Abbigere,BLR151S,BLR-Garudachar Palya,FB_CODE,30.102639000000003,41.787354166666674
BLR-Abbigere,BLR151S,BLR-Kadugodi,BLR162S,33.383746200000004,44.748312500000004
BLR-Abbigere,BLR151S,BLR-Singapura,BLR128S,4.77441825,7.07725
BLR-Abbigere,BLR151S,BLR-Sattava East,BLR137S,32.212260150000006,45.35639583333334
BLR-Abbigere,BLR151S,BLR-Narayanapura Network,BLR122S,17.06325705,24.260291666666664
BLR-Abbigere,BLR151S,BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,10.33601835,14.860500000000002
BLR-Abbigere,BLR151S,BLR-HBR Layout,BLR022S,14.689636499999999,21.424812499999998
BLR-Abbigere,BLR151S,BLR-Hennur New,BLR229S,16.90849125,24.933104166666666
BLR-Abbigere,BLR151S,BLR-Margosa road,BLR139S,11.580699899999999,16.1844375
